                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7385      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20 
                                     732                  2.6704507562442445E+003                  1.0000263548816770E+000                 -4.7148359109274093E-005                 -3.9205032565735762E+000                  9.9999761769866735E-001                  9.9997427104575598E-001                  5.1026359172754399E+000                 -1.1085733455893960E+001                  4.3974589989351598E+000                  5.0602986631100171E+000                  1.0443987769404931E+001                  7.4781027024064084E+000                  7.5285076504668096E+000                  2.4671802647818549E+001                  3.4995318589134882E+002                  5.1941578725249599E+001                 -1.5022182459412106E+000                  5.1026358093981061E+000                 -1.1085733455893960E+001 
                                     733                  2.6704509003488924E+003                  1.0000263474634601E+000                 -5.1477984858300580E-005                 -3.8413220105259516E+000                  9.9999738921850523E-001                  9.9997427971456943E-001                  5.1003378725454711E+000                 -1.1091985812750012E+001                  4.3972714859281750E+000                  5.0602529219921832E+000                  1.0443985495137108E+001                  7.4781026981550482E+000                  7.5285076422054340E+000                  2.4671802636231163E+001                  3.4995318629302466E+002                  5.1941578904360064E+001                 -1.5049252461107252E+000                  5.1003377647696739E+000                 -1.1091985812750012E+001 
                                     734                  2.6704509868116816E+003                  1.0000263433826297E+000                 -4.7197529843970431E-005                 -4.0631707601423077E+000                  9.9999751023869099E-001                  9.9997428518405806E-001                  5.0989622562388970E+000                 -1.1095727431583580E+001                  4.3979820853379934E+000                  5.0595124032003733E+000                  1.0445821832425636E+001                  7.4781026956641075E+000                  7.5285076373649646E+000                  2.4671802629441927E+001                  3.4995318652837534E+002                  5.1941579009304114E+001                 -1.5065694356025436E+000                  5.0989621485297283E+000                 -1.1095727431583580E+001 
                                     735                  2.6704510732744707E+003                  1.0000263391628788E+000                 -4.8804244684827632E-005                 -4.0631707601423077E+000                  9.9999719988064251E-001                  9.9997430031228396E-001                  5.0975919652464050E+000                 -1.1099461097818864E+001                  4.3980243284861587E+000                  5.0593412174574866E+000                  1.0446185325485494E+001                  7.4781026923813547E+000                  7.5285076309857537E+000                  2.4671802620494475E+001                  3.4995318683851320E+002                  5.1941579147604209E+001                 -1.5081902957364111E+000                  5.0975918575993617E+000                 -1.1099461097818864E+001 
                                     736                  2.6704511597372598E+003                  1.0000263345982545E+000                 -5.2792934399141610E-005                 -4.0631707601423077E+000                  9.9999728336567806E-001                  9.9997430487667016E-001                  5.0962245295915132E+000                 -1.1103189494375329E+001                  4.3978518736893069E+000                  5.0595852665159979E+000                  1.0445610999970043E+001                  7.4781026898042269E+000                  7.5285076259778005E+000                  2.4671802613470327E+001                  3.4995318708200352E+002                  5.1941579256178954E+001                 -1.5098165476419871E+000                  5.0962244220086035E+000                 -1.1103189494375329E+001 
                                     737                  2.6704512462000489E+003                  1.0000263299021794E+000                 -5.4313248266581684E-005                 -4.0631707601423077E+000                  9.9999751319908770E-001                  9.9997430152203515E-001                  5.0948611550979388E+000                 -1.1106908732809989E+001                  4.3977408092355841E+000                  5.0593694994560705E+000                  1.0445987001863038E+001                  7.4781026872422496E+000                  7.5285076209992816E+000                  2.4671802606487475E+001                  3.4995318732406338E+002                  5.1941579364115363E+001                 -1.5114279197922567E+000                  5.0948610475764449E+000                 -1.1106908732809989E+001 
                                     738                  2.6704513499553959E+003                  1.0000263248886423E+000                 -4.8320760147202519E-005                 -3.9839895140946830E+000                  9.9999723494691461E-001                  9.9997430745234683E-001                  5.0932383633585472E+000                 -1.1111336155151928E+001                  4.3970572454294823E+000                  5.0577028169868905E+000                  1.0448978584898347E+001                  7.4781026843684399E+000                  7.5285076154148198E+000                  2.4671802598654729E+001                  3.4995318759559160E+002                  5.1941579485190260E+001                 -1.5133509647338410E+000                  5.0932382559113627E+000                 -1.1111336155151928E+001 
                                     739                  2.6704514744618123E+003                  1.0000263182561011E+000                 -5.3270676599652305E-005                 -3.9048082680470584E+000                  9.9999736566009756E-001                  9.9997431506889101E-001                  5.0912974122373020E+000                 -1.1116635325904276E+001                  4.3967626714405323E+000                  5.0578357057259780E+000                  1.0448565520425696E+001                  7.4781026807153017E+000                  7.5285076083159286E+000                  2.4671802588697847E+001                  3.4995318794074694E+002                  5.1941579639097618E+001                 -1.5156495080258330E+000                  5.0912973048785526E+000                 -1.1116635325904276E+001 
                                     740                  2.6704516238695114E+003                  1.0000263106453615E+000                 -5.0939406197373210E-005                 -3.8256270219994333E+000                  9.9999748733914484E-001                  9.9997432882831705E-001                  5.0889990061309733E+000                 -1.1122961081588851E+001                  4.3962817378073327E+000                  5.0566515545904833E+000                  1.0450693355880086E+001                  7.4781026768152143E+000                  7.5285076007425618E+000                  2.4671802578075450E+001                  3.4995318831120994E+002                  5.1941579803624641E+001                 -1.5183927531664898E+000                  5.0889988988821333E+000                 -1.1122961081588851E+001 
                                     741                  2.6704518002081700E+003                  1.0000263018673865E+000                 -4.9779072725584038E-005                 -3.7536524660601400E+000                  9.9999745494539782E-001                  9.9997433562727245E-001                  5.0862896327825746E+000                 -1.1130368611469963E+001                  4.3962954443257507E+000                  5.0554089479892417E+000                  1.0453185422341779E+001                  7.4781026713484220E+000                  7.5285075901192959E+000                  2.4671802563175280E+001                  3.4995318882771352E+002                  5.1941580033940419E+001                 -1.5216469272478308E+000                  5.0862895256681888E+000                 -1.1130368611469963E+001 
                                     742                  2.6704519667384543E+003                  1.0000262929112673E+000                 -5.3780723559396226E-005                 -3.7785067768960454E+000                  9.9999739100419771E-001                  9.9997434656148942E-001                  5.0837372938897962E+000                 -1.1137343550529700E+001                  4.3959707235241909E+000                  5.0554231206916320E+000                  1.0452994716536217E+001                  7.4781026663806882E+000                  7.5285075804658383E+000                  2.4671802549635373E+001                  3.4995318929707247E+002                  5.1941580243231599E+001                 -1.5246750035079573E+000                  5.0837371868926811E+000                 -1.1137343550529700E+001 
                                     743                  2.6704521315003349E+003                  1.0000262838684719E+000                 -5.4884025087756029E-005                 -3.7831432596600094E+000                  9.9999735276180990E-001                  9.9997435585771344E-001                  5.0811189145555069E+000                 -1.1144185438411853E+001                  4.3957133761672349E+000                  5.0549352847722098E+000                  1.0453841714696585E+001                  7.4781026639052657E+000                  7.5285075756557136E+000                  2.4671802542888710E+001                  3.4995318953102674E+002                  5.1941580347530397E+001                 -1.5278621314959977E+000                  5.0811188076984228E+000                 -1.1144185438411853E+001 
                                     744                  2.6704523253322636E+003                  1.0000262731228462E+000                 -5.5437852517976092E-005                 -3.7125746826371242E+000                  9.9999731577525486E-001                  9.9997434854419975E-001                  5.0785747528329930E+000                 -1.1152133617366552E+001                  4.3953056777146760E+000                  5.0541547154373934E+000                  1.0455199004139939E+001                  7.4781026566695958E+000                  7.5285075615950090E+000                  2.4671802523167216E+001                  3.4995319021461887E+002                  5.1941580652364898E+001                 -1.5313416338776737E+000                  5.0785746462057997E+000                 -1.1152133617366552E+001 
                                     745                  2.6704525372556163E+003                  1.0000262619488127E+000                 -5.2726767168242672E-005                 -3.6738211842875668E+000                  9.9999735081490038E-001                  9.9997435044356620E-001                  5.0755415240010544E+000                 -1.1160794525441949E+001                  4.3952269225699609E+000                  5.0527038919000686E+000                  1.0458061273642230E+001                  7.4781026540608417E+000                  7.5285075565258968E+000                  2.4671802516057291E+001                  3.4995319046120881E+002                  5.1941580762285163E+001                 -1.5351775435245238E+000                  5.0755414175707516E+000                 -1.1160794525441949E+001 
                                     746                  2.6704527275696228E+003                  1.0000262514428786E+000                 -5.5203157473848509E-005                 -3.7205292480884653E+000                  9.9999746108849152E-001                  9.9997437243973819E-001                  5.0726999677565647E+000                 -1.1168589460676003E+001                  4.3952214111647363E+000                  5.0523095070371511E+000                  1.0458847287665451E+001                  7.4781026451150270E+000                  7.5285075391418310E+000                  2.4671802491674452E+001                  3.4995319130632311E+002                  5.1941581139161556E+001                 -1.5386271591722491E+000                  5.0726998614751713E+000                 -1.1168589460676003E+001 
                                     747                  2.6704529093192969E+003                  1.0000262410317799E+000                 -5.7282625462496497E-005                 -3.7405263597030505E+000                  9.9999727721643572E-001                  9.9997438574502573E-001                  5.0700107405424859E+000                 -1.1175975518476962E+001                  4.3947540201060438E+000                  5.0518234925497874E+000                  1.0459585621110834E+001                  7.4781026401441997E+000                  7.5285075294823969E+000                  2.4671802478126160E+001                  3.4995319177598788E+002                  5.1941581348585103E+001                 -1.5419045631254022E+000                  5.0700106344049347E+000                 -1.1175975518476962E+001 
                                     748                  2.6704531222280016E+003                  1.0000262284514969E+000                 -5.9087687489429052E-005                 -3.6718065825450941E+000                  9.9999711453849993E-001                  9.9997441101791451E-001                  5.0668956886172847E+000                 -1.1184624773468366E+001                  4.3946856360436035E+000                  5.0513868042768362E+000                  1.0460424805625516E+001                  7.4781026346929345E+000                  7.5285075189076363E+000                  2.4671802463293986E+001                  3.4995319229772645E+002                  5.1941581578977946E+001                 -1.5456875411188626E+000                  5.0668955826428430E+000                 -1.1184624773468366E+001 
                                     749                  2.6704533553184929E+003                  1.0000262149072094E+000                 -5.8107421557809789E-005                 -3.6324754430601041E+000                  9.9999724393144507E-001                  9.9997441793923658E-001                  5.0634904477614198E+000                 -1.1193948092233278E+001                  4.3942566276484625E+000                  5.0502336037232514E+000                  1.0462516702535115E+001                  7.4781026289052628E+000                  7.5285075076609411E+000                  2.4671802447519397E+001                  3.4995319284458827E+002                  5.1941581822817433E+001                 -1.5498231840273815E+000                  5.0634903419650579E+000                 -1.1193948092233278E+001 
                                     750                  2.6704534664681009E+003                  1.0000262082932934E+000                 -5.9504627012280677E-005                 -3.9540920640465340E+000                  9.9999748992828352E-001                  9.9997442562631134E-001                  5.0618797179353523E+000                 -1.1198395191816841E+001                  4.3957155433091515E+000                  5.0505181165564714E+000                  1.0462677134699019E+001                  7.4781026249235225E+000                  7.5285074999234425E+000                  2.4671802436666809E+001                  3.4995319322076864E+002                  5.1941581990566291E+001                 -1.5517747760155121E+000                  5.0618796122219933E+000                 -1.1198395191816841E+001 
                                     751                  2.6704535776177095E+003                  1.0000262015457375E+000                 -6.0706968872627694E-005                 -3.9540920640465340E+000                  9.9999714144347629E-001                  9.9997443405435738E-001                  5.0602772566121192E+000                 -1.1202820681185871E+001                  4.3955350156987762E+000                  5.0502428401069341E+000                  1.0463137423792906E+001                  7.4781026219135569E+000                  7.5285074940744048E+000                  2.4671802428462964E+001                  3.4995319350516297E+002                  5.1941582117377521E+001                 -1.5537175692113236E+000                  5.0602771509815696E+000                 -1.1202820681185871E+001 
                                     752                  2.6704536887673175E+003                  1.0000261948108948E+000                 -6.0592591695482417E-005                 -3.9540920640465340E+000                  9.9999726402717737E-001                  9.9997444138159208E-001                  5.0586806806872442E+000                 -1.1207227971453454E+001                  4.3950840515856600E+000                  5.0497972480798508E+000                  1.0463803125790516E+001                  7.4781026190821107E+000                  7.5285074885722869E+000                  2.4671802420745713E+001                  3.4995319377269715E+002                  5.1941582236668594E+001                 -1.5556527938662945E+000                  5.0586805751390296E+000                 -1.1207227971453454E+001 
                                     753                  2.6704537999169261E+003                  1.0000261878801844E+000                 -6.2354788521266666E-005                 -3.9540920640465340E+000                  9.9999727095768720E-001                  9.9997444934630242E-001                  5.0570888915280676E+000                 -1.1211619582312190E+001                  4.3951258101404802E+000                  5.0495856103138168E+000                  1.0464247280599993E+001                  7.4781026163499815E+000                  7.5285074832663721E+000                  2.4671802413303645E+001                  3.4995319403202024E+002                  5.1941582351903079E+001                 -1.5575707747756249E+000                  5.0570887860590998E+000                 -1.1211619582312190E+001 
                                     754                  2.6704539332964559E+003                  1.0000261797226744E+000                 -6.1160136114686881E-005                 -3.8749108179989089E+000                  9.9999707172903984E-001                  9.9997445855549338E-001                  5.0551896145903488E+000                 -1.1216864454690395E+001                  4.3943442339783818E+000                  5.0487127122440114E+000                  1.0465602288658554E+001                  7.4781026126947809E+000                  7.5285074761634956E+000                  2.4671802403341161E+001                  3.4995319437737868E+002                  5.1941582505898381E+001                 -1.5598808612551642E+000                  5.0551895092210994E+000                 -1.1216864454690395E+001 
                                     755                  2.6704540933518920E+003                  1.0000261698308786E+000                 -6.1802310331953347E-005                 -3.7957295719512842E+000                  9.9999708162054768E-001                  9.9997446962304781E-001                  5.0529221142744554E+000                 -1.1223125912429492E+001                  4.3942227235881477E+000                  5.0481274713415303E+000                  1.0466712015268399E+001                  7.4781026087438756E+000                  7.5285074684860369E+000                  2.4671802392572783E+001                  3.4995319475069056E+002                  5.1941582672353569E+001                 -1.5626143692602252E+000                  5.0529220090182081E+000                 -1.1223125912429492E+001 
                                     756                  2.6704542558543926E+003                  1.0000261597784321E+000                 -6.1860255551348875E-005                 -3.7891399513626518E+000                  9.9999703777198301E-001                  9.9997448054581672E-001                  5.0505768578679415E+000                 -1.1229429856274985E+001                  4.3939891907190898E+000                  5.0475277921043347E+000                  1.0467794607308262E+001                  7.4781026060687168E+000                  7.5285074632957691E+000                  2.4671802385292910E+001                  3.4995319500643529E+002                  5.1941582785385357E+001                 -1.5654082672923262E+000                  5.0505767527203718E+000                 -1.1229429856274985E+001 
                                     757                  2.6704544240539067E+003                  1.0000261500557415E+000                 -5.7804511580969147E-005                 -3.7741752635046995E+000                  9.9999702054403150E-001                  9.9997448682171530E-001                  5.0482842302322242E+000                 -1.1235930756776636E+001                  4.3938500983821571E+000                  5.0460206918477919E+000                  1.0470739261652881E+001                  7.4781025996749531E+000                  7.5285074508627767E+000                  2.4671802367854458E+001                  3.4995319560744832E+002                  5.1941583054419326E+001                 -1.5682827795499008E+000                  5.0482841252254413E+000                 -1.1235930756776636E+001 
                                     758                  2.6704546188962572E+003                  1.0000261375693609E+000                 -6.4084530370031671E-005                 -3.7103166397472855E+000                  9.9999718253378034E-001                  9.9997450463798787E-001                  5.0455604451885030E+000                 -1.1243420604518786E+001                  4.3931944425222405E+000                  5.0462970199046060E+000                  1.0469858777609293E+001                  7.4781025946774964E+000                  7.5285074411603263E+000                  2.4671802354245806E+001                  3.4995319608282091E+002                  5.1941583265312659E+001                 -1.5715718457399059E+000                  5.0455603403183087E+000                 -1.1243420604518786E+001 
                                     759                  2.6704548375149661E+003                  1.0000261244357462E+000                 -6.0075438875577607E-005                 -3.6603126745277152E+000                  9.9999719566701550E-001                  9.9997451605519916E-001                  5.0427499308717509E+000                 -1.1251757422854075E+001                  4.3933017446871032E+000                  5.0446896293530594E+000                  1.0473127209794820E+001                  7.4781025890738251E+000                  7.5285074302618211E+000                  2.4671802338959612E+001                  3.4995319660887441E+002                  5.1941583501026770E+001                 -1.5754513535142931E+000                  5.0427498262593717E+000                 -1.1251757422854075E+001 
                                     760                  2.6704550797210413E+003                  1.0000261098158303E+000                 -6.0361474825320610E-005                 -3.6158149675611901E+000                  9.9999721028650868E-001                  9.9997456960048348E-001                  5.0395493210054951E+000                 -1.1260890251744730E+001                  4.3927073863387935E+000                  5.0436833784803117E+000                  1.0474842532366159E+001                  7.4781025830461951E+000                  7.5285074185780223E+000                  2.4671802322571867E+001                  3.4995319718907899E+002                  5.1941583756139558E+001                 -1.5793445871824021E+000                  5.0395492165598208E+000                 -1.1260890251744730E+001 
                                     761                  2.6704553443837785E+003                  1.0000260923694739E+000                 -6.5919201039914795E-005                 -3.5773072004127093E+000                  9.9999722773236088E-001                  9.9997458704594078E-001                  5.0359908399125697E+000                 -1.1270870066531007E+001                  4.3925485111203075E+000                  5.0438535323334506E+000                  1.0474422787050640E+001                  7.4781025763780402E+000                  7.5285074055882228E+000                  2.4671802304352507E+001                  3.4995319780738680E+002                  5.1941584035793198E+001                 -1.5839810519051716E+000                  5.0359907357258242E+000                 -1.1270870066531007E+001 
                                     762                  2.6704556250860460E+003                  1.0000260738383953E+000                 -6.6016848574741683E-005                 -3.5517540797927718E+000                  9.9999724626290520E-001                  9.9997457006220980E-001                  5.0322403664270174E+000                 -1.1281322302855219E+001                  4.3916531939015133E+000                  5.0428627170788625E+000                  1.0475956758950417E+001                  7.4781025743161340E+000                  7.5285074015819760E+000                  2.4671802298733358E+001                  3.4995319800238849E+002                  5.1941584122684496E+001                 -1.5886142566154866E+000                  5.0322402624518228E+000                 -1.1281322302855219E+001 
                                     763                  2.6704558891314377E+003                  1.0000260568581150E+000                 -6.4308185954980128E-005                 -3.5783214070007001E+000                  9.9999724035847626E-001                  9.9997462255547143E-001                  5.0287359719593621E+000                 -1.1291106845249089E+001                  4.3916772932962731E+000                  5.0414630826034470E+000                  1.0478768077598628E+001                  7.4781025629474351E+000                  7.5285073794896658E+000                  2.4671802267746752E+001                  3.4995319907641374E+002                  5.1941584601636755E+001                 -1.5929197573419811E+000                  5.0287358681757848E+000                 -1.1291106845249089E+001 
                                     764                  2.6704561493979772E+003                  1.0000260392598055E+000                 -6.7616489029473584E-005                 -3.5845816626832598E+000                  9.9999728084049921E-001                  9.9997460965247287E-001                  5.0252110227130160E+000                 -1.1300947292243997E+001                  4.3917680419825098E+000                  5.0413523815028647E+000                  1.0479034854142911E+001                  7.4781025576558555E+000                  7.5285073692270910E+000                  2.4671802253352446E+001                  3.4995319958375131E+002                  5.1941584825377419E+001                 -1.5971534097150113E+000                  5.0252109190986598E+000                 -1.1300947292243997E+001 
                                     765                  2.6704564369862446E+003                  1.0000260206409906E+000                 -6.4741218291145057E-005                 -3.5412288357738064E+000                  9.9999719038057355E-001                  9.9997463207149817E-001                  5.0213834000267941E+000                 -1.1311456272397633E+001                  4.3914026221724125E+000                  5.0396521519474362E+000                  1.0482252603348719E+001                  7.4781025495239257E+000                  7.5285073534248967E+000                  2.4671802231188330E+001                  3.4995320035207999E+002                  5.1941585167978346E+001                 -1.6017413533439813E+000                  5.0213832965936778E+000                 -1.1311456272397633E+001 
                                     766                  2.6704567379057994E+003                  1.0000260003089207E+000                 -6.7566462578630223E-005                 -3.5215495898498581E+000                  9.9999717028651269E-001                  9.9997465475262759E-001                  5.0174696952139008E+000                 -1.1322570927898937E+001                  4.3912926886041301E+000                  5.0392546367711883E+000                  1.0482992666917074E+001                  7.4781025422313929E+000                  7.5285073392692841E+000                  2.4671802211333667E+001                  3.4995320104674340E+002                  5.1941585475830834E+001                 -1.6065360210965376E+000                  5.0174695919903858E+000                 -1.1322570927898937E+001 
                                     767                  2.6704568937750964E+003                  1.0000259895227703E+000                 -6.9199967470955548E-005                 -3.8072394228236579E+000                  9.9999710022125976E-001                  9.9997466946954394E-001                  5.0154034101715546E+000                 -1.1328218870031169E+001                  4.3921495020756725E+000                  5.0393154412087116E+000                  1.0483299464777801E+001                  7.4781025385290807E+000                  7.5285073320749074E+000                  2.4671802201242862E+001                  3.4995320139657207E+002                  5.1941585631813297E+001                 -1.6089858307204750E+000                  5.0154033070391550E+000                 -1.1328218870031169E+001 
                                     768                  2.6704570496443935E+003                  1.0000259789143509E+000                 -6.8059712565098201E-005                 -3.8072394228236579E+000                  9.9999695267344768E-001                  9.9997468190307159E-001                  5.0134522073329988E+000                 -1.1333810480276908E+001                  4.3918548703135647E+000                  5.0383967530982394E+000                  1.0484989525117692E+001                  7.4781025350309109E+000                  7.5285073252772445E+000                  2.4671802191708487E+001                  3.4995320172711877E+002                  5.1941585779195769E+001                 -1.6114097472747750E+000                  5.0134521043127940E+000                 -1.1333810480276908E+001 
                                     769                  2.6704572055136905E+003                  1.0000259681581871E+000                 -6.9007584817881024E-005                 -3.8072394228236579E+000                  9.9999696342929933E-001                  9.9997469373339143E-001                  5.0114852833510986E+000                 -1.1339350567783855E+001                  4.3918637319397069E+000                  5.0380410781293090E+000                  1.0485705305868622E+001                  7.4781025324082195E+000                  7.5285073201972033E+000                  2.4671802184583171E+001                  3.4995320198092958E+002                  5.1941585890346737E+001                 -1.6137153422006176E+000                  5.0114851804112002E+000                 -1.1339350567783855E+001 
                                     770                  2.6704573613829875E+003                  1.0000259566336962E+000                 -7.3936888818728963E-005                 -3.8072394228236579E+000                  9.9999687069825671E-001                  9.9997472277474453E-001                  5.0095123834904491E+000                 -1.1344902600147371E+001                  4.3919274681688485E+000                  5.0383973477206148E+000                  1.0485024634800579E+001                  7.4781025283346549E+000                  7.5285073122759343E+000                  2.4671802173472841E+001                  3.4995320236383668E+002                  5.1941586061752155E+001                 -1.6161508070652455E+000                  5.0095122806601333E+000                 -1.1344902600147371E+001 
                                     771                  2.6704575466381716E+003                  1.0000259432624239E+000                 -7.2177587350016249E-005                 -3.7322296297057562E+000                  9.9999688406914033E-001                  9.9997473614533205E-001                  5.0071855610558442E+000                 -1.1351449677675143E+001                  4.3912674947475052E+000                  5.0373997434748423E+000                  1.0486689856581455E+001                  7.4781025232429208E+000                  7.5285073023815521E+000                  2.4671802159595021E+001                  3.4995320284492374E+002                  5.1941586276269057E+001                 -1.6189896909253760E+000                  5.0071854583466999E+000                 -1.1351449677675143E+001 
                                     772                  2.6704577530424913E+003                  1.0000259282481985E+000                 -7.2741817588096427E-005                 -3.6852812177613541E+000                  9.9999716149406415E-001                  9.9997473846963958E-001                  5.0046184455740557E+000                 -1.1358670650609977E+001                  4.3909192738833926E+000                  5.0369209724989172E+000                  1.0487473288101247E+001                  7.4781025254520195E+000                  7.5285073066750279E+000                  2.4671802165617038E+001                  3.4995320263645681E+002                  5.1941586183229987E+001                 -1.6221421205028910E+000                  5.0046183430032425E+000                 -1.1358670650609977E+001 
                                     773                  2.6704579604131122E+003                  1.0000259133096037E+000                 -7.2038145655470775E-005                 -3.6832527724473088E+000                  9.9999705737199562E-001                  9.9997476609661906E-001                  5.0020429435612916E+000                 -1.1365935949709236E+001                  4.3908908183321227E+000                  5.0361211721546226E+000                  1.0489058661014202E+001                  7.4781025146270643E+000                  7.5285072856392441E+000                  2.4671802136112301E+001                  3.4995320365907355E+002                  5.1941586639269886E+001                 -1.6253117810173088E+000                  5.0020428411307103E+000                 -1.1365935949709236E+001 
                                     774                  2.6704581719055850E+003                  1.0000258982984327E+000                 -7.0977328987535803E-005                 -3.6747050848761820E+000                  9.9999711147843573E-001                  9.9997477277016356E-001                  4.9994427811220579E+000                 -1.1373269694760747E+001                  4.3907708915779358E+000                  5.0351588516948214E+000                  1.0490923338556710E+001                  7.4781025098363534E+000                  7.5285072763299015E+000                  2.4671802123055038E+001                  3.4995320411175146E+002                  5.1941586841108403E+001                 -1.6284753436723891E+000                  4.9994426788242707E+000                 -1.1373269694760747E+001 
                                     775                  2.6704584075488901E+003                  1.0000258807628035E+000                 -7.4415986811923840E-005                 -3.6277448944972743E+000                  9.9999708991785807E-001                  9.9997479251521904E-001                  4.9965671816630337E+000                 -1.1381387111769575E+001                  4.3901896503534301E+000                  5.0349784984964066E+000                  1.0490993424341289E+001                  7.4781025051735490E+000                  7.5285072672691822E+000                  2.4671802110346512E+001                  3.4995320455236993E+002                  5.1941587037561575E+001                 -1.6319763012952060E+000                  4.9965670795124435E+000                 -1.1381387111769575E+001 
                                     776                  2.6704586643632665E+003                  1.0000258610677599E+000                 -7.6689802327309785E-005                 -3.5903806685308322E+000                  9.9999708354853289E-001                  9.9997481833579405E-001                  4.9934539975050143E+000                 -1.1390184612314574E+001                  4.3897602655382864E+000                  5.0347457573135230E+000                  1.0491244214299483E+001                  7.4781024980421869E+000                  7.5285072534113340E+000                  2.4671802090909534E+001                  3.4995320522616697E+002                  5.1941587338008709E+001                 -1.6357739874974619E+000                  4.9934538955152989E+000                 -1.1390184612314574E+001 
                                     777                  2.6704589408880584E+003                  1.0000258398648074E+000                 -7.6676497211066030E-005                 -3.5582659260063441E+000                  9.9999706565517132E-001                  9.9997483853232272E-001                  4.9901347829874929E+000                 -1.1399573377033681E+001                  4.3897797504571425E+000                  5.0341991547680838E+000                  1.0492347161849789E+001                  7.4781024918854033E+000                  7.5285072414474428E+000                  2.4671802074129005E+001                  3.4995320580793071E+002                  5.1941587597402517E+001                 -1.6398340018251689E+000                  4.9901346811715994E+000                 -1.1399573377033681E+001 
                                     778                  2.6704592303423037E+003                  1.0000258178334758E+000                 -7.6113347436732766E-005                 -3.5384200762805542E+000                  9.9999708768586937E-001                  9.9997486267669877E-001                  4.9867244009964411E+000                 -1.1409318602941772E+001                  4.3892596569488456E+000                  5.0331805513177201E+000                  1.0494124321996368E+001                  7.4781024864908643E+000                  7.5285072309648688E+000                  2.4671802059426188E+001                  3.4995320631771153E+002                  5.1941587824686820E+001                 -1.6441679470931911E+000                  4.9867242993968368E+000                 -1.1409318602941772E+001 
                                     779                  2.6704595135452360E+003                  1.0000257968494584E+000                 -7.4095339146708236E-005                 -3.5479022540667753E+000                  9.9999691550046887E-001                  9.9997487959594089E-001                  4.9833363073884422E+000                 -1.1418814140903896E+001                  4.3892626985290777E+000                  5.0320256870382583E+000                  1.0496435571345410E+001                  7.4781024800432272E+000                  7.5285072184357782E+000                  2.4671802041852924E+001                  3.4995320692695242E+002                  5.1941588096333753E+001                 -1.6481543535860754E+000                  4.9833362059287118E+000                 -1.1418814140903896E+001 
                                     780                  2.6704597686516577E+003                  1.0000257772479395E+000                 -7.6836634505633020E-005                 -3.5932786086290194E+000                  9.9999687761271916E-001                  9.9997494210439242E-001                  4.9803579682114769E+000                 -1.1427305075720604E+001                  4.3888176769438223E+000                  5.0316763971351630E+000                  1.0496911640358972E+001                  7.4781024739597388E+000                  7.5285072066142700E+000                  2.4671802025272111E+001                  3.4995320750177495E+002                  5.1941588352637559E+001                 -1.6519885649484831E+000                  4.9803578669514996E+000                 -1.1427305075720604E+001 
                                     781                  2.6704600205096863E+003                  1.0000257570305235E+000                 -8.0273064550838845E-005                 -3.5988441999733509E+000                  9.9999722342051789E-001                  9.9997492515901176E-001                  4.9775441625210837E+000                 -1.1435815293004175E+001                  4.3887800073922767E+000                  5.0318961146437919E+000                  1.0496453370565940E+001                  7.4781024686943027E+000                  7.5285071963960046E+000                  2.4671802010939963E+001                  3.4995320800426953E+002                  5.1941588575018052E+001                 -1.6556995825737002E+000                  4.9775440614700832E+000                 -1.1435815293004175E+001 
                                     782                  2.6704602931945333E+003                  1.0000257359593523E+000                 -7.7272982359680460E-005                 -3.5643389954258820E+000                  9.9999664558990520E-001                  9.9997494724102132E-001                  4.9744181048578158E+000                 -1.1444859108849350E+001                  4.3887438019273990E+000                  5.0305562913191508E+000                  1.0499114914482785E+001                  7.4781024629873940E+000                  7.5285071853108736E+000                  2.4671801995391981E+001                  3.4995320854519002E+002                  5.1941588815639633E+001                 -1.6596419152982254E+000                  4.9744180039965666E+000                 -1.1444859108849350E+001 
                                     783                  2.6704605799317701E+003                  1.0000257131846504E+000                 -7.9427081790165607E-005                 -3.5425159040430056E+000                  9.9999366955698199E-001                  9.9997497167666660E-001                  4.9710638296167797E+000                 -1.1454513586465755E+001                  4.3886394871431795E+000                  5.0305199192405734E+000                  1.0499135501247830E+001                  7.4781024568108458E+000                  7.5285071733288556E+000                  2.4671801978585979E+001                  3.4995320913623482E+002                  5.1941589076674489E+001                 -1.6637916999889224E+000                  4.9710637289401118E+000                 -1.1454513586465755E+001 
                                     784                  2.6704608834841783E+003                  1.0000256893582529E+000                 -7.8491874031596899E-005                 -3.5177663174868008E+000                  9.9999625131439152E-001                  9.9997499839667858E-001                  4.9675715576627999E+000                 -1.1464489036924972E+001                  4.3884195636366252E+000                  5.0297079843459249E+000                  1.0500649409283849E+001                  7.4781024536164260E+000                  7.5285071671253077E+000                  2.4671801969884889E+001                  3.4995320943949253E+002                  5.1941589211415703E+001                 -1.6681246371217133E+000                  4.9675714571808243E+000                 -1.1464489036924972E+001 
