                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7385      8.1899999999999995E-001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20 
                                     128                  7.3259264610985510E+003                  8.1885481607661703E-001                  1.0000000000000002E-008                 -1.4049318263672406E+000                  9.9993744647207450E-001                  9.9989447644753282E-001                  3.4805104633613362E+000                 -2.0789151506203435E+001                  3.0959309213190045E-001                  4.8186211563193817E+000                  8.8834098295845738E+000                  7.5716639198961584E+000                  7.0621601372732163E+000                  2.4009644217884041E+001                  1.6966044509502950E+002                  2.9314233935216407E+001                 -3.3294233872481116E-001                  3.4804437266383914E+000                 -2.0789151506203435E+001 
                                     129                  7.3259456614947776E+003                  8.1885481626862100E-001                  1.0000000000000002E-008                 -1.7166898089321916E+000                  9.9993744623761038E-001                  9.9989445280229883E-001                  3.7619493727736137E+000                 -1.9603572392305765E+001                  3.0910139113505636E-001                  4.8184511965821484E+000                  8.8835038985606172E+000                  7.5716638406204995E+000                  7.0621599863393172E+000                  2.4009643999689661E+001                  1.6966044684112342E+002                  2.9314235890267870E+001                 -3.0948185022015978E-001                  3.7619125283717629E+000                 -1.9603572392305765E+001 
                                     130                  7.3259552616928913E+003                  8.1885481636462298E-001                  1.0000000000000002E-008                 -2.0177198045961724E+000                  9.9993744612037772E-001                  9.9989445268507116E-001                  3.8327649503599366E+000                 -1.9175472059657704E+001                  3.0872617346412901E-001                  4.8183275433319137E+000                  8.8835635962256241E+000                  7.5716637938043121E+000                  7.0621598971719770E+000                  2.4009643870786846E+001                  1.6966044786581929E+002                  2.9314237044070108E+001                 -2.9206093529808630E-001                  3.8327323685867234E+000                 -1.9175472059657704E+001 
                                     131                  7.3259648618910051E+003                  8.1885481646062486E-001                  1.0000000000000002E-008                 -2.0177198045961724E+000                  9.9993746224984736E-001                  9.9989444086245349E-001                  4.0139575249481716E+000                 -1.8267447018509394E+001                  3.0831608432171942E-001                  4.8181793411124536E+000                  8.8836549560933378E+000                  7.5716637232981556E+000                  7.0621597628494399E+000                  2.4009643676606476E+001                  1.6966044940233570E+002                  2.9314238780940684E+001                 -2.5249458021375415E-001                  4.0139340100033740E+000                 -1.8267447018509394E+001 
                                     132                  7.3259744620891188E+003                  8.1885481655662684E-001                  1.0000000000000002E-008                 -2.0177198045961724E+000                  9.9993746213261492E-001                  9.9989443489253116E-001                  3.9465478250937540E+000                 -1.8251341121278333E+001                  3.0765803632191546E-001                  4.8179698250847887E+000                  8.8837449641487645E+000                  7.5716636630489864E+000                  7.0621596480449425E+000                  2.4009643510641958E+001                  1.6966045071093390E+002                  2.9314240264626275E+001                 -2.0383418927234159E-001                  3.9465171053451922E+000                 -1.8251341121278333E+001 
                                     133                  7.3259859823268544E+003                  8.1885481667182913E-001                  1.0000000000000002E-008                 -1.9385385585485480E+000                  9.9993747011528755E-001                  9.9989443475185880E-001                  3.8142154091790759E+000                 -1.8492666598943931E+001                  3.0703509351063030E-001                  4.8177636783399667E+000                  8.8838457862327687E+000                  7.5716636102581676E+000                  7.0621595475030592E+000                  2.4009643365295783E+001                  1.6966045186734550E+002                  2.9314241565785991E+001                 -1.5844982373018487E-001                  3.8141691559343140E+000                 -1.8492666598943931E+001 
                                     134                  7.3259998066121379E+003                  8.1885481681007199E-001                  1.0000000000000002E-008                 -1.8593573125009231E+000                  9.9993747400814903E-001                  9.9989443458305194E-001                  3.5852091967270630E+000                 -1.9149371580728769E+001                  3.0651241012362651E-001                  4.8175874301554593E+000                  8.8839369409082813E+000                  7.5716635738176272E+000                  7.0621594781331041E+000                  2.4009643265012564E+001                  1.6966045267183048E+002                  2.9314242464678841E+001                 -1.1922764681011147E-001                  3.5851234158746634E+000                 -1.9149371580728769E+001 
                                     135                  7.3260124654272495E+003                  8.1885481693666007E-001                  1.0000000000000002E-008                 -1.8976069432006673E+000                  9.9993747385356702E-001                  9.9989443442847659E-001                  3.4611946330430357E+000                 -1.9576199867083222E+001                  3.0612163626860323E-001                  4.8174581724361758E+000                  8.8840000694193346E+000                  7.5716635480389263E+000                  7.0621594290876040E+000                  2.4009643194110911E+001                  1.6966045324636141E+002                  2.9314243101203811E+001                 -8.9258923997215703E-002                  3.4610723427746972E+000                 -1.9576199867083222E+001 
                                     136                  7.3260248948714434E+003                  8.1885481706095464E-001                  1.0000000000000002E-008                 -1.9055482911988606E+000                  9.9993746964011010E-001                  9.9989444012939677E-001                  3.3655053162643380E+000                 -1.9984568929358147E+001                  3.0581557926926156E-001                  4.8173552039548255E+000                  8.8840529778823658E+000                  7.5716635276492630E+000                  7.0621593903165660E+000                  2.4009643138062287E+001                  1.6966045370493950E+002                  2.9314243605146746E+001                 -6.5471199115995068E-002                  3.3653442931192430E+000                 -1.9984568929358147E+001 
                                     137                  7.3260398102044765E+003                  8.1885481721010789E-001                  1.0000000000000002E-008                 -1.8263670451512359E+000                  9.9993746945797291E-001                  9.9989443994726745E-001                  3.2912477053985292E+000                 -2.0356884513450950E+001                  3.0552540694109576E-001                  4.8172548238950004E+000                  8.8841086518379342E+000                  7.5716635070018459E+000                  7.0621593510728724E+000                  2.4009643081330349E+001                  1.6966045417269061E+002                  2.9314244115853302E+001                 -4.5781743179617494E-002                  3.2910477860542988E+000                 -2.0356884513450950E+001 
                                     138                  7.3260577086041167E+003                  8.1885481738909183E-001                  1.0000000000000002E-008                 -1.7471857991036110E+000                  9.9993746923940818E-001                  9.9989443972871206E-001                  3.2213127692908068E+000                 -2.0762180391893956E+001                  3.0526113376658426E-001                  4.8171615545751214E+000                  8.8841630538904344E+000                  7.5716634858275595E+000                  7.0621593108473135E+000                  2.4009643023178960E+001                  1.6966045465615048E+002                  2.9314244640031362E+001                 -2.0117726597295729E-002                  3.2210636092522109E+000                 -2.0762180391893956E+001 
                                     139                  7.3260791866836853E+003                  8.1885481760387258E-001                  1.0000000000000002E-008                 -1.6680045530559864E+000                  9.9993746897713043E-001                  9.9989443946644563E-001                  3.1642001424889163E+000                 -2.1136352387142946E+001                  3.0496385500101630E-001                  4.8170594639923712E+000                  8.8842185956731523E+000                  7.5716634636047679E+000                  7.0621592686500758E+000                  2.4009642962177217E+001                  1.6966045516745459E+002                  2.9314245190620031E+001                  1.4512496169350728E-003                  3.1639014772062062E+000                 -2.1136352387142946E+001 
                                     140                  7.3261049603791671E+003                  8.1885481786160952E-001                  1.0000000000000002E-008                 -1.5888233070083615E+000                  9.9993747272407263E-001                  9.9989443915172571E-001                  3.1238421317011116E+000                 -2.1483419538953985E+001                  3.0471017267661260E-001                  4.8169662239290014E+000                  8.8842782346376890E+000                  7.5716634392507807E+000                  7.0621592224268950E+000                  2.4009642895355384E+001                  1.6966045573181705E+002                  2.9314245794479675E+001                  1.9538875075022177E-002                  3.1235004262585084E+000                 -2.1483419538953985E+001 
                                     141                  7.3261358888137456E+003                  8.1885481817089378E-001                  1.0000000000000002E-008                 -1.5096420609607368E+000                  9.9993747234639285E-001                  9.9989443877406226E-001                  3.0970789422618759E+000                 -2.1799203018284445E+001                  3.0443933144339025E-001                  4.8168678707828700E+000                  8.8843395203133415E+000                  7.5716634115692152E+000                  7.0621591698957120E+000                  2.4009642819414474E+001                  1.6966045637476859E+002                  2.9314246481019033E+001                  4.5069360501906186E-002                  3.0966934928032619E+000                 -2.1799203018284445E+001 
                                     142                  7.3261730029352393E+003                  8.1885481854203501E-001                  1.0000000000000002E-008                 -1.4304608149131119E+000                  9.9993746783150161E-001                  9.9989443832086600E-001                  3.0832183462389087E+000                 -2.2078097501851335E+001                  3.0407882246679058E-001                  4.8167422980699302E+000                  8.8844104112509203E+000                  7.5716633795365320E+000                  7.0621591091224092E+000                  2.4009642731558444E+001                  1.6966045712167542E+002                  2.9314247275808935E+001                  6.3744409600753588E-002                  3.0828028968899068E+000                 -2.2078097501851335E+001 
                                     143                  7.3262175398810314E+003                  8.1885481898740442E-001                  1.0000000000000002E-008                 -1.3512795688654871E+000                  9.9993746728764277E-001                  9.9989443777703058E-001                  3.0811156434075486E+000                 -2.2315185092547082E+001                  3.0376566334744748E-001                  4.8166264530377143E+000                  8.8844855217556802E+000                  7.5716633409301801E+000                  7.0621590358698318E+000                  2.4009642625661947E+001                  1.6966045802040622E+002                  2.9314248233534272E+001                  1.0218945169250999E-001                  3.0806595160056318E+000                 -2.2315185092547082E+001 
                                     144                  7.3262709842159829E+003                  8.1885481952184780E-001                  1.0000000000000002E-008                 -1.2720983228178622E+000                  9.9993746663501182E-001                  9.9989443712442783E-001                  3.0946222189282557E+000                 -2.2490944728629319E+001                  3.0337030665751263E-001                  4.8164792376311212E+000                  8.8845822742239005E+000                  7.5716632936580766E+000                  7.0621589461749261E+000                  2.4009642495995834E+001                  1.6966045912092227E+002                  2.9314249406240862E+001                  1.1537000833817211E-001                  3.0941664339860688E+000                 -2.2490944728629319E+001 
                                     145                  7.3263351174179243E+003                  8.1885482016317979E-001                  1.0000000000000002E-008                 -1.1929170767702375E+000                  9.9993746585185461E-001                  9.9989443634130426E-001                  3.1214266558856032E+000                 -2.2595127049517906E+001                  3.0290334979036498E-001                  4.8163045664206692E+000                  8.8846981382112311E+000                  7.5716632330967979E+000                  7.0621588312215646E+000                  2.4009642329815303E+001                  1.6966046052244045E+002                  2.9314250907644581E+001                  1.4348294618531235E-001                  3.1209694948982176E+000                 -2.2595127049517906E+001 
                                     146                  7.3264120772602537E+003                  8.1885482093277828E-001                  1.0000000000000002E-008                 -1.1137358307226126E+000                  9.9993746491206592E-001                  9.9989444710694597E-001                  3.1660927083856616E+000                 -2.2606392083153185E+001                  3.0216835835971140E-001                  4.8160459762940278E+000                  8.8848478227491849E+000                  7.5716631524776519E+000                  7.0621586781398937E+000                  2.4009642108515255E+001                  1.6966046237735807E+002                  2.9314252905057067E+001                  1.8503907252144955E-001                  3.1656388110804721E+000                 -2.2606392083153185E+001 
                                     147                  7.3265044290710493E+003                  8.1885482185629632E-001                  1.0000000000000002E-008                 -1.0345545846749877E+000                  9.9993746378431969E-001                  9.9989444597924826E-001                  3.2359579759024513E+000                 -2.2485952932780702E+001                  3.0116666650986679E-001                  4.8156874745852631E+000                  8.8850639802417923E+000                  7.5716630392735205E+000                  7.0621584630629837E+000                  2.4009641797593034E+001                  1.6966046495842085E+002                  2.9314255707046087E+001                  2.2082613961248976E-001                  3.2355383500166144E+000                 -2.2485952932780702E+001 
                                     148                  7.3266152512440049E+003                  8.1885482296451806E-001                  1.0000000000000002E-008                 -9.5537333862736307E-001                  9.9993746243102455E-001                  9.9989444462601140E-001                  3.3517723418355536E+000                 -2.2149579690733983E+001                  2.9954874234738316E-001                  4.8151167701537858E+000                  8.8853964270235064E+000                  7.5716628617242465E+000                  7.0621581254716164E+000                  2.4009641309560358E+001                  1.6966046895537383E+002                  2.9314260095723981E+001                  3.0613017156869821E-001                  3.3513811969114071E+000                 -2.2149579690733983E+001 
                                     149                  7.3267482378515506E+003                  8.1885482429438405E-001                  1.0000000000000002E-008                 -8.7619209257973829E-001                  9.9993746080707002E-001                  9.9989443129673672E-001                  3.6048331958493591E+000                 -2.1198488346883742E+001                  2.9565887653427914E-001                  4.8137745971231638E+000                  8.8861358401781985E+000                  7.5716624839117674E+000                  7.0621574063323678E+000                  2.4009640269951472E+001                  1.6966047731214573E+002                  2.9314269417238688E+001                  4.6260522708672236E-001                  3.6045200743456904E+000                 -2.1198488346883742E+001 
                                     150                  7.3268090047048536E+003                  8.1885482490205264E-001                  1.0000000000000002E-008                 -1.2163332521925021E+000                  9.9998276907388417E-001                  9.9993747829044055E-001                  3.7875427934256733E+000                 -2.0456460991274607E+001                  2.9286423707367137E-001                  4.8128159548482916E+000                  8.8866558049976376E+000                  7.5716622180024258E+000                  7.0621568999676310E+000                  2.4009639537936071E+001                  1.6966048315023636E+002                  2.9314275972777747E+001                  6.0684735825368974E-001                  3.7872562224820610E+000                 -2.0456460991274607E+001 
                                     151                  7.3268393881315051E+003                  8.1885482520588693E-001                  1.0000000000000002E-008                 -1.5173632478564831E+000                  9.9998491777413978E-001                  9.9993747791941612E-001                  3.9133664044801546E+000                 -1.9931680658000310E+001                  2.9082140337258400E-001                  4.8121273586006730E+000                  8.8870115806423318E+000                  7.5716620390644911E+000                  7.0621565591442677E+000                  2.4009639045232145E+001                  1.6966048706413019E+002                  2.9314280382472472E+001                  7.0271727419477381E-001                  3.9130989382803381E+000                 -1.9931680658000310E+001 
                                     152                  7.3268545798448304E+003                  8.1885482535780407E-001                  1.0000000000000002E-008                 -1.8183932435204644E+000                  9.9998605048747224E-001                  9.9993747773390307E-001                  4.0040324188008700E+000                 -1.9552319778274331E+001                  2.8952570103829922E-001                  4.8116871003241357E+000                  8.8872442460282635E+000                  7.5716619284306308E+000                  7.0621563483927989E+000                  2.4009638740563890E+001                  1.6966048947880009E+002                  2.9314283108294688E+001                  7.5247075501617877E-001                  4.0037890054760501E+000                 -1.9552319778274331E+001 
                                     153                  7.3268697715581557E+003                  8.1885482550972133E-001                  1.0000000000000002E-008                 -1.8183932435204644E+000                  9.9998707501395290E-001                  9.9993747418103451E-001                  4.1354442380730720E+000                 -1.8989843520944870E+001                  2.8778863523081549E-001                  4.8111038320721500E+000                  8.8875422496284937E+000                  7.5716617790884477E+000                  7.0621560638585343E+000                  2.4009638329233223E+001                  1.6966049272950556E+002                  2.9314286786796707E+001                  8.1375153951884949E-001                  4.1352371308897675E+000                 -1.8989843520944870E+001 
                                     154                  7.3268773674148197E+003                  8.1885482558567979E-001                  1.0000000000000002E-008                 -2.1194232391844454E+000                  9.9998774203973273E-001                  9.9993747408827871E-001                  4.2193849042497105E+000                 -1.8631397808922095E+001                  2.8676990910993949E-001                  4.8107579235342275E+000                  8.8877247036439009E+000                  7.5716616882477377E+000                  7.0621558907690902E+000                  2.4009638079010326E+001                  1.6966049470389390E+002                  2.9314289023987140E+001                  8.4905309240277171E-001                  4.2191997451434986E+000                 -1.8631397808922095E+001 
                                     155                  7.3268849632714828E+003                  8.1885482566163836E-001                  1.0000000000000002E-008                 -2.1194232391844454E+000                  9.9998816111578015E-001                  9.9993747399552302E-001                  4.3396680274710535E+000                 -1.8120684469890545E+001                  2.8538773434790421E-001                  4.8102955441634982E+000                  8.8879583750043416E+000                  7.5716615687656681E+000                  7.0621556630903060E+000                  2.4009637749871576E+001                  1.6966049729777521E+002                  2.9314291966195299E+001                  8.9032509340868737E-001                  4.3395136732352002E+000                 -1.8120684469890545E+001 
                                     156                  7.3268925591281459E+003                  8.1885482573759683E-001                  1.0000000000000002E-008                 -2.1194232391844454E+000                  9.9998802130008357E-001                  9.9993747390276699E-001                  4.4695187854422462E+000                 -1.7508525605677612E+001                  2.8349950525924467E-001                  4.8096652344895787E+000                  8.8882748798078506E+000                  7.5716614082500984E+000                  7.0621553571920099E+000                  2.4009637307656590E+001                  1.6966050077701291E+002                  2.9314295918206021E+001                  9.3319036371539499E-001                  4.4693924517890409E+000                 -1.7508525605677612E+001 
                                     157                  7.3268963072334163E+003                  8.1885482577507795E-001                  1.0000000000000002E-008                 -2.4261882198877522E+000                  9.9998899802400598E-001                  9.9993747217331974E-001                  4.6117321661421080E+000                 -1.6992582667256148E+001                  2.8244353973598246E-001                  4.8093073346124839E+000                  8.8884626968004099E+000                  7.5716612976638507E+000                  7.0621551464340548E+000                  2.4009637002979094E+001                  1.6966050317185849E+002                  2.9314298640669907E+001                  9.7099579692315385E-001                  4.6116328322143794E+000                 -1.6992582667256148E+001 
                                     158                  7.3269000553386868E+003                  8.1885482581255908E-001                  1.0000000000000002E-008                 -2.4261882198877522E+000                  9.9998953592818929E-001                  9.9993747044387227E-001                  4.8649954902678854E+000                 -1.5856010909753062E+001                  2.8025265190767046E-001                  4.8085758472346036E+000                  8.8888302276420141E+000                  7.5716611025276146E+000                  7.0621547745171780E+000                  2.4009636465325876E+001                  1.6966050739355379E+002                  2.9314303444141533E+001                  1.0221181751903168E+000                  4.8649331256625743E+000                 -1.5856010909753062E+001 
                                     159                  7.3269018353473011E+003                  8.1885482583035918E-001                  1.0000000000000002E-008                 -2.7495778960343782E+000                  9.9999003552771237E-001                  9.9993746958029661E-001                  5.0250198722344610E+000                 -1.4981862907556557E+001                  2.7885079215386677E-001                  4.8081023414411446E+000                  8.8890763093520313E+000                  7.5716609675558884E+000                  7.0621545172638172E+000                  2.4009636093433386E+001                  1.6966051031243322E+002                  2.9314306766467510E+001                  1.0623471968610538E+000                  5.0249725423656546E+000                 -1.4981862907556557E+001 
                                     160                  7.3269027253516078E+003                  8.1885482583925917E-001                  1.0000000000000002E-008                 -3.0506078916983594E+000                  9.9998976996298039E-001                  9.9993747041126757E-001                  5.0457502289229597E+000                 -1.4538698507470917E+001                  2.7805214217386665E-001                  4.8078278839788364E+000                  8.8892258992866466E+000                  7.5716608966597088E+000                  7.0621543821368045E+000                  2.4009635898090082E+001                  1.6966051184555815E+002                  2.9314308511568115E+001                  1.0809110097198338E+000                  5.0457031345911831E+000                 -1.4538698507470917E+001 
                                     161                  7.3269036153559146E+003                  8.1885482584815927E-001                  1.0000000000000002E-008                 -3.0506078916983594E+000                  9.9999053438991403E-001                  9.9993747040039915E-001                  5.0958686379518809E+000                 -1.4100534469056056E+001                  2.7701609756193107E-001                  4.8074886274427397E+000                  8.8893863900528736E+000                  7.5716608167723063E+000                  7.0621542298718163E+000                  2.4009635677971644E+001                  1.6966051357295319E+002                  2.9314310477967272E+001                  1.1108083336083141E+000                  5.0958236862144179E+000                 -1.4100534469056056E+001 
                                     162                  7.3269045053602213E+003                  8.1885482585705927E-001                  1.0000000000000002E-008                 -3.0506078916983594E+000                  9.9999090362257981E-001                  9.9993746954769203E-001                  5.0676869869390622E+000                 -1.4081028356256699E+001                  2.7579959221574729E-001                  4.8070828945412059E+000                  8.8895896031828485E+000                  7.5716607419442381E+000                  7.0621540872563306E+000                  2.4009635471802774E+001                  1.6966051519219366E+002                  2.9314312319977837E+001                  1.1522012971955389E+000                  5.0676342244831192E+000                 -1.4081028356256699E+001 
                                     163                  7.3269053953645289E+003                  8.1885482586595937E-001                  1.0000000000000002E-008                 -3.0506078916983594E+000                  9.9999135529845007E-001                  9.9993746953682372E-001                  5.0082550149082374E+000                 -1.4315109259556584E+001                  2.7471305163461496E-001                  4.8067217892173915E+000                  8.8897685435399101E+000                  7.5716606764781629E+000                  7.0621539624795222E+000                  2.4009635291422001E+001                  1.6966051660798999E+002                  2.9314313931428796E+001                  1.1867126250954294E+000                  5.0081895098746605E+000                 -1.4315109259556584E+001 
                                     164                  7.3269064633696962E+003                  8.1885482587663949E-001                  1.0000000000000002E-008                 -2.9714266456507348E+000                  9.9999164704832344E-001                  9.9993746868194300E-001                  4.8787242849959371E+000                 -1.4827539772324645E+001                  2.7340539075878162E-001                  4.8062856893143344E+000                  8.8899869129081068E+000                  7.5716606189022357E+000                  7.0621538527468637E+000                  2.4009635132789441E+001                  1.6966051785425444E+002                  2.9314315348791951E+001                  1.2336093958280563E+000                  4.8786259476257472E+000                 -1.4827539772324645E+001 
                                     165                  7.3269077449758988E+003                  8.1885482588945557E-001                  1.0000000000000002E-008                 -2.8922453996031097E+000                  9.9999175893576564E-001                  9.9993746824537322E-001                  4.7719920071131003E+000                 -1.5304659743354659E+001                  2.7191573166808208E-001                  4.8057937149793872E+000                  8.8902260320326523E+000                  7.5716605651256890E+000                  7.0621537502541623E+000                  2.4009634984623180E+001                  1.6966051901804576E+002                  2.9314316672597602E+001                  1.2850920306754683E+000                  4.7718504423666923E+000                 -1.5304659743354659E+001 
                                     166                  7.3269089578375770E+003                  8.1885482590158420E-001                  1.0000000000000002E-008                 -2.9161887258062018E+000                  9.9999251069346429E-001                  9.9993746823056240E-001                  4.7022348161123322E+000                 -1.5683500220502927E+001                  2.7081724401830598E-001                  4.8054287343418132E+000                  8.8904067494829135E+000                  7.5716605211399486E+000                  7.0621536664199471E+000                  2.4009634863430133E+001                  1.6966051996960417E+002                  2.9314317755344600E+001                  1.3308838972307453E+000                  4.7020500910798226E+000                 -1.5683500220502927E+001 
                                     167                  7.3269104132715911E+003                  8.1885482591613856E-001                  1.0000000000000002E-008                 -2.8370074797585771E+000                  9.9999289839305960E-001                  9.9993746863370869E-001                  4.6542983790449597E+000                 -1.6028968065020976E+001                  2.6965246112565466E-001                  4.8050475918965745E+000                  8.8905866429270635E+000                  7.5716604738853892E+000                  7.0621535763599637E+000                  2.4009634733236933E+001                  1.6966052099272807E+002                  2.9314318918655573E+001                  1.3679772732807911E+000                  4.6540736932876827E+000                 -1.6028968065020976E+001 
                                     168                  7.3269121597924077E+003                  8.1885482593360381E-001                  1.0000000000000002E-008                 -2.7578262337109525E+000                  9.9999262760244934E-001                  9.9993746861238153E-001                  4.6313187377787433E+000                 -1.6295896842660390E+001                  2.6848917288026697E-001                  4.8046636901198578E+000                  8.8907728023578034E+000                  7.5716604202289730E+000                  7.0621534740997243E+000                  2.4009634585406705E+001                  1.6966052215459689E+002                  2.9314320239583040E+001                  1.3968427959679910E+000                  4.6310655545377495E+000                 -1.6295896842660390E+001 
                                     169                  7.3269142556173865E+003                  8.1885482595456205E-001                  1.0000000000000002E-008                 -2.6786449876633274E+000                  9.9999325533333194E-001                  9.9993746816586893E-001                  4.6209219310948182E+000                 -1.6510647782848633E+001                  2.6726536727129480E-001                  4.8042601349062153E+000                  8.8909680099806039E+000                  7.5716603570354035E+000                  7.0621533536635344E+000                  2.4009634411300819E+001                  1.6966052352303782E+002                  2.9314321795305432E+001                  1.4308746075492595E+000                  4.6206414670376326E+000                 -1.6510647782848633E+001 
                                     170                  7.3269167706073631E+003                  8.1885482597971193E-001                  1.0000000000000002E-008                 -2.5994637416157027E+000                  9.9999379846146452E-001                  9.9993746855607679E-001                  4.6105301605694313E+000                 -1.6703389282293553E+001                  2.6587900701780304E-001                  4.8038010997921825E+000                  8.8911929000819239E+000                  7.5716602828419424E+000                  7.0621532122638397E+000                  2.4009634206889515E+001                  1.6966052512975662E+002                  2.9314323621836124E+001                  1.4708900015718043E+000                  4.6102151670349905E+000                 -1.6703389282293553E+001 
                                     171                  7.3269197885953336E+003                  8.1885482600989179E-001                  1.0000000000000002E-008                 -2.5202824955680780E+000                  9.9999389325964327E-001                  9.9993746809830297E-001                  4.5865535148011611E+000                 -1.6945182318746227E+001                  2.6424424760878940E-001                  4.8032560778605875E+000                  8.8914655642406046E+000                  7.5716601990654411E+000                  7.0621530526045522E+000                  2.4009633976081616E+001                  1.6966052694477611E+002                  2.9314325684377195E+001                  1.5097294740212241E+000                  4.5861894805268788E+000                 -1.6945182318746227E+001 
                                     172                  7.3269234101808988E+003                  8.1885482604610771E-001                  1.0000000000000002E-008                 -2.4411012495204529E+000                  9.9999411087987178E-001                  9.9993746805407802E-001                  4.5908707272566254E+000                 -1.7171427122671478E+001                  2.6245350937985640E-001                  4.8026591369304015E+000                  8.8917640769865134E+000                  7.5716600973700077E+000                  7.0621528587887612E+000                  2.4009633695896145E+001                  1.6966052914665173E+002                  2.9314328187916644E+001                  1.5487668712920297E+000                  4.5904763810990641E+000                 -1.7171427122671478E+001 
                                     173                  7.3269277560835772E+003                  8.1885482608956672E-001                  1.0000000000000002E-008                 -2.3619200034728283E+000                  9.9999441018876634E-001                  9.9993746842192854E-001                  4.6271294607361311E+000                 -1.7306430430441516E+001                  2.6030511240729698E-001                  4.8019409536171356E+000                  8.8921262451267644E+000                  7.5716599646458498E+000                  7.0621526058411987E+000                  2.4009633330228137E+001                  1.6966053202115805E+002                  2.9314331455416109E+001                  1.5954761789886200E+000                  4.6267255057329981E+000                 -1.7306430430441516E+001 
                                     174                  7.3269329711667906E+003                  8.1885482614171756E-001                  1.0000000000000002E-008                 -2.2827387574252036E+000                  9.9999463693222745E-001                  9.9993746920008431E-001                  4.6937882094953025E+000                 -1.7306515171995038E+001                  2.5743689072902876E-001                  4.8009790571569884E+000                  8.8926159272079239E+000                  7.5716597794180167E+000                  7.0621522528215204E+000                  2.4009632819893110E+001                  1.6966053603086436E+002                  2.9314336015267557E+001                  1.6508674372529908E+000                  4.6933946047491677E+000                 -1.7306515171995038E+001 
                                     175                  7.3269392292666471E+003                  8.1885482620429850E-001                  1.0000000000000002E-008                 -2.2035575113775785E+000                  9.9999489797369823E-001                  9.9993746828182528E-001                  4.7960035014503530E+000                 -1.7127172415088459E+001                  2.5283863089548969E-001                  4.7994456105440921E+000                  8.8933836905169468E+000                  7.5716594998545359E+000                  7.0621517199985160E+000                  2.4009632049629406E+001                  1.6966054208035033E+002                  2.9314342897158514E+001                  1.7327922334092338E+000                  4.7956278709532789E+000                 -1.7127172415088459E+001 
                                     176                  7.3269467389864749E+003                  8.1885482627939576E-001                  1.0000000000000002E-008                 -2.1243762653299538E+000                  9.9999560581911129E-001                  9.9993746819012119E-001                  4.9872927692217619E+000                 -1.6587539020994530E+001                  2.4467689251242619E-001                  4.7967140987123518E+000                  8.8947658449888962E+000                  7.5716589838271444E+000                  7.0621507364661005E+000                  2.4009630627807667E+001                  1.6966055324080736E+002                  2.9314355599299304E+001                  1.8805855415653356E+000                  4.9869529507504984E+000                 -1.6587539020994530E+001 
                                     177                  7.3269502392672357E+003                  8.1885482631439854E-001                  1.0000000000000002E-008                 -2.4558971189600789E+000                  9.9999626548647536E-001                  9.9993746814737750E-001                  5.1013272600903763E+000                 -1.6216927147517737E+001                  2.3946177811992708E-001                  4.7949686649959595E+000                  8.8956491552254313E+000                  7.5716586695467605E+000                  7.0621501374422584E+000                  2.4009629761842149E+001                  1.6966056003503016E+002                  2.9314363335052153E+001                  1.9652888208320896E+000                  5.1010096424088900E+000                 -1.6216927147517737E+001 
                                     178                  7.3269537395479974E+003                  8.1885482634940132E-001                  1.0000000000000002E-008                 -2.4558971189600789E+000                  9.9999669727521723E-001                  9.9993746810463402E-001                  5.2621387465121199E+000                 -1.5654312598549678E+001                  2.3199067250198199E-001                  4.7924660668572381E+000                  8.8969187986939016E+000                  7.5716582181716303E+000                  7.0621492771148473E+000                  2.4009628518128874E+001                  1.6966056979326379E+002                  2.9314374445313870E+001                  2.0777739598012062E+000                  5.2618545873939198E+000                 -1.5654312598549678E+001 
                                     179                  7.3269571714989534E+003                  8.1885482638372076E-001                  1.0000000000000002E-008                 -2.4644589269814925E+000                  9.9999709375437806E-001                  9.9993746764180591E-001                  5.5754048182088880E+000                 -1.4460393934399457E+001                  2.1736310676272511E-001                  4.7875488275838105E+000                  8.8994394943711281E+000                  7.5716573257799595E+000                  7.0621475761719514E+000                  2.4009626059198244E+001                  1.6966058907960115E+002                  2.9314396410167646E+001                  2.2828221769747281E+000                  5.5751833494867924E+000                 -1.4460393934399457E+001 
                                     180                  7.3269587758632124E+003                  8.1885482639976437E-001                  1.0000000000000002E-008                 -2.7946970216398328E+000                  9.9999762075029397E-001                  9.9993746730652477E-001                  5.7564623602589622E+000                 -1.3735274836807715E+001                  2.0572459350774083E-001                  4.7836107112605051E+000                  8.9014964703902475E+000                  7.5716566898276376E+000                  7.0621463640152964E+000                  2.4009624306870482E+001                  1.6966060282374536E+002                  2.9314412063171929E+001                  2.4510759303012857E+000                  5.7562473271205619E+000                 -1.3735274836807715E+001 
